video,segment,start,startframe,end,endframe
Oahu2_Jul2022_0044,25,24000,719,25000,749
Oahu2_Jul2022_0044,26,25000,749,26000,779
Oahu2_Jul2022_0044,27,26000,779,27000,809
Oahu2_Jul2022_0044,28,27000,809,28000,839
Oahu2_Jul2022_0044,29,28000,839,29000,869
Oahu2_Jul2022_0044,30,29000,869,30000,899
Oahu2_Jul2022_0044,31,30000,899,31000,929
Oahu2_Jul2022_0044,32,31000,929,32000,959
Oahu2_Jul2022_0044,33,32000,959,33000,989
Oahu2_Jul2022_0044,34,33000,989,34000,1018
Oahu2_Jul2022_0044,35,34000,1018,35000,1048
Oahu2_Jul2022_0044,36,35000,1048,36000,1078
Oahu2_Jul2022_0044,37,36000,1078,37000,1108
Oahu2_Jul2022_0044,38,37000,1108,38000,1138
Oahu2_Jul2022_0044,39,38000,1138,39000,1168
Oahu2_Jul2022_0044,40,39000,1168,40000,1198
Oahu2_Jul2022_0044,41,40000,1198,41000,1228
Oahu2_Jul2022_0044,42,41000,1228,42000,1258
Oahu2_Jul2022_0044,43,42000,1258,43000,1288
Oahu2_Jul2022_0044,44,43000,1288,44000,1318
Oahu2_Jul2022_0044,45,44000,1318,45000,1348
Oahu2_Jul2022_0044,46,45000,1348,46000,1378
Oahu2_Jul2022_0044,47,46000,1378,47000,1408
Oahu2_Jul2022_0044,48,47000,1408,48000,1438
Oahu2_Jul2022_0044,49,48000,1438,49000,1468
Oahu2_Jul2022_0044,50,49000,1468,50000,1498
Oahu2_Jul2022_0044,51,50000,1498,51000,1528
Oahu2_Jul2022_0044,52,51000,1528,52000,1558
Oahu2_Jul2022_0044,53,52000,1558,53000,1588
Oahu2_Jul2022_0044,54,53000,1588,54000,1618
Oahu2_Jul2022_0044,55,54000,1618,55000,1648
Oahu2_Jul2022_0044,56,55000,1648,56000,1678
Oahu2_Jul2022_0044,57,56000,1678,57000,1708
Oahu2_Jul2022_0044,58,57000,1708,58000,1738
Oahu2_Jul2022_0044,59,58000,1738,59000,1768
Oahu2_Jul2022_0044,60,59000,1768,60000,1798
Oahu2_Jul2022_0044,61,60000,1798,61000,1828
Oahu2_Jul2022_0044,62,61000,1828,62000,1858
Oahu2_Jul2022_0044,63,62000,1858,63000,1888
Oahu2_Jul2022_0044,64,63000,1888,64000,1918
Oahu2_Jul2022_0044,65,64000,1918,65000,1948
Oahu2_Jul2022_0044,66,65000,1948,66000,1978
Oahu2_Jul2022_0044,67,66000,1978,67000,2007
Oahu2_Jul2022_0044,68,67000,2007,68000,2037
Oahu2_Jul2022_0044,69,68000,2037,69000,2067
Oahu2_Jul2022_0044,70,69000,2067,70000,2097
Oahu2_Jul2022_0044,71,70000,2097,71000,2127
Oahu2_Jul2022_0044,72,71000,2127,72000,2157
Oahu2_Jul2022_0044,73,72000,2157,73000,2187
Oahu2_Jul2022_0044,74,73000,2187,74000,2217
Tulamben_Jun2022_0069,1,0,0,1000,29
Tulamben_Jun2022_0069,2,1000,29,2000,59
Tulamben_Jun2022_0069,3,2000,59,3000,89
Tulamben_Jun2022_0069,4,3000,89,4000,119
Tulamben_Jun2022_0069,5,4000,119,5000,149
Tulamben_Jun2022_0069,6,5000,149,6000,179
Tulamben_Jun2022_0069,7,6000,179,7000,209
Tulamben_Jun2022_0069,8,7000,209,8000,239
Tulamben_Jun2022_0069,9,8000,239,9000,269
Tulamben_Jun2022_0069,10,9000,269,10000,299
Tulamben_Jun2022_0069,11,10000,299,11000,329
Tulamben_Jun2022_0069,12,11000,329,12000,359
Tulamben_Jun2022_0069,13,12000,359,13000,389
Tulamben_Jun2022_0069,14,13000,389,14000,419
Tulamben_Jun2022_0069,15,14000,419,15000,449
Tulamben_Jun2022_0069,16,15000,449,16000,479
Tulamben_Jun2022_0069,17,16000,479,17000,509
Tulamben_Jun2022_0069,18,17000,509,18000,539
Tulamben_Jun2022_0069,19,18000,539,19000,569
Tulamben_Jun2022_0069,20,19000,569,20000,599
Tulamben_Jun2022_0069,21,20000,599,21000,629
Tulamben_Jun2022_0069,22,21000,629,22000,659
Tulamben_Jun2022_0069,23,22000,659,22720,680
Oahu_Jul2022_0019,1,0,0,1000,29
Oahu_Jul2022_0019,2,1000,29,2000,59
Oahu_Jul2022_0019,3,2000,59,3000,89
Oahu_Jul2022_0019,4,3000,89,4000,119
Oahu_Jul2022_0019,5,4000,119,5000,149
Oahu_Jul2022_0019,6,5000,149,6000,179
Oahu_Jul2022_0019,7,6000,179,7000,209
Oahu_Jul2022_0019,8,7000,209,8000,239
Oahu_Jul2022_0019,9,8000,239,9000,269
Oahu_Jul2022_0019,10,9000,269,10000,299
Oahu_Jul2022_0019,11,10000,299,11000,329
Oahu_Jul2022_0019,12,11000,329,12000,359
Oahu_Jul2022_0019,13,12000,359,13000,389
Oahu_Jul2022_0019,14,13000,389,14000,419
Oahu_Jul2022_0019,15,14000,419,15000,449
Oahu_Jul2022_0019,16,15000,449,16000,479
Oahu_Jul2022_0019,17,16000,479,17000,509
Oahu_Jul2022_0019,18,17000,509,18000,539
Oahu_Jul2022_0019,19,18000,539,19000,569
Oahu_Jul2022_0019,20,19000,569,20000,599
Oahu_Jul2022_0019,21,20000,599,21000,629
Oahu_Jul2022_0019,22,21000,629,22000,659
Oahu_Jul2022_0019,23,22000,659,23000,689
Oahu_Jul2022_0019,24,23000,689,24000,719
Oahu_Jul2022_0019,25,24000,719,25000,749
Oahu_Jul2022_0019,26,25000,749,26000,779
Oahu_Jul2022_0019,27,26000,779,27000,809
Oahu_Jul2022_0019,28,27000,809,28000,839
Oahu_Jul2022_0019,29,28000,839,29000,869
Oahu_Jul2022_0019,30,29000,869,30000,899
Oahu_Jul2022_0019,31,30000,899,31000,929
Oahu_Jul2022_0019,32,31000,929,32000,959
Oahu_Jul2022_0019,33,32000,959,33000,989
Oahu_Jul2022_0019,34,33000,989,34000,1018
Oahu_Jul2022_0019,35,34000,1018,35000,1048
Oahu_Jul2022_0019,36,35000,1048,36000,1078
Oahu_Jul2022_0019,37,36000,1078,37000,1108
Oahu_Jul2022_0019,38,37000,1108,38000,1138
Oahu_Jul2022_0019,39,38000,1138,39000,1168
Oahu_Jul2022_0019,40,39000,1168,40000,1198
Oahu_Jul2022_0019,41,40000,1198,41000,1228
Oahu_Jul2022_0019,42,41000,1228,42000,1258
Oahu_Jul2022_0019,43,42000,1258,43000,1288
Oahu_Jul2022_0019,44,43000,1288,44000,1318
Oahu_Jul2022_0019,45,44000,1318,45000,1348
Oahu_Jul2022_0019,46,45000,1348,46000,1378
Oahu_Jul2022_0019,47,46000,1378,47000,1408
Oahu_Jul2022_0019,48,47000,1408,48000,1438
Oahu_Jul2022_0019,49,48000,1438,49000,1468
Oahu_Jul2022_0019,50,49000,1468,50000,1498
Oahu_Jul2022_0019,51,50000,1498,51000,1528
Oahu_Jul2022_0019,52,51000,1528,52000,1558
Oahu_Jul2022_0019,53,52000,1558,53000,1588
Oahu_Jul2022_0019,54,53000,1588,54000,1618
Oahu_Jul2022_0019,55,54000,1618,55000,1648
Oahu_Jul2022_0019,56,55000,1648,56000,1678
Oahu_Jul2022_0019,57,56000,1678,57000,1708
Oahu_Jul2022_0019,58,57000,1708,58000,1738
Oahu_Jul2022_0019,59,58000,1738,59000,1768
Oahu_Jul2022_0019,60,59000,1768,60000,1798
Oahu_Jul2022_0019,61,60000,1798,61000,1828
Oahu_Jul2022_0019,62,61000,1828,62000,1858
Oahu_Jul2022_0019,63,62000,1858,63000,1888
Oahu_Jul2022_0019,64,63000,1888,64000,1918
Oahu_Jul2022_0019,65,64000,1918,65000,1948
RajaAmpat_Jan2013_0002,1,0,0,1000,23
RajaAmpat_Jan2013_0002,2,1000,23,2000,47
RajaAmpat_Jan2013_0002,3,2000,47,3000,71
RajaAmpat_Jan2013_0002,4,3000,71,4000,95
RajaAmpat_Jan2013_0002,5,4000,95,5000,119
RajaAmpat_Jan2013_0002,6,5000,119,6000,143
RajaAmpat_Jan2013_0002,7,6000,143,7000,167
RajaAmpat_Jan2013_0002,8,7000,167,8000,191
RajaAmpat_Jan2013_0002,9,8000,191,9000,215
RajaAmpat_Jan2013_0002,10,9000,215,10000,239
RajaAmpat_Jan2013_0002,11,10000,239,11000,263
RajaAmpat_Jan2013_0002,12,11000,263,12000,287
RajaAmpat_Jan2013_0002,13,12000,287,13000,311
RajaAmpat_Jan2013_0002,14,13000,311,14000,335
RajaAmpat_Jan2013_0002,15,14000,335,15000,359
RajaAmpat_Jan2013_0002,16,15000,359,16000,383
RajaAmpat_Jan2013_0002,17,16000,383,17000,407
RajaAmpat_Jan2013_0002,18,17000,407,18000,431
RajaAmpat_Jan2013_0002,19,18000,431,19000,455
RajaAmpat_Jan2013_0002,20,19000,455,20000,479
RajaAmpat_Jan2013_0002,21,20000,479,21000,503
RajaAmpat_Jan2013_0002,22,21000,503,22000,527
RajaAmpat_Jan2013_0002,23,22000,527,23000,551
RajaAmpat_Jan2013_0002,24,23000,551,23060,552
Lanai_Jul2022_0074,1,0,0,1000,29
Lanai_Jul2022_0074,2,1000,29,2000,59
Lanai_Jul2022_0074,3,2000,59,3000,89
Lanai_Jul2022_0074,4,3000,89,4000,119
Lanai_Jul2022_0074,5,4000,119,5000,149
Lanai_Jul2022_0074,6,5000,149,6000,179
Lanai_Jul2022_0074,7,6000,179,7000,209
Lanai_Jul2022_0074,8,7000,209,8000,239
Lanai_Jul2022_0074,9,8000,239,9000,269
Lanai_Jul2022_0074,10,9000,269,10000,299
Lanai_Jul2022_0074,11,10000,299,11000,329
Lanai_Jul2022_0074,12,11000,329,12000,359
Lanai_Jul2022_0074,13,12000,359,13000,389
Lanai_Jul2022_0074,14,13000,389,14000,419
Lanai_Jul2022_0074,15,14000,419,15000,449
Lanai_Jul2022_0074,16,15000,449,16000,479
Lanai_Jul2022_0074,17,16000,479,17000,509
Lanai_Jul2022_0074,18,17000,509,18000,539
Lanai_Jul2022_0074,19,18000,539,19000,569
Lanai_Jul2022_0074,20,19000,569,20000,599
Lanai_Jul2022_0074,21,20000,599,21000,629
Lanai_Jul2022_0074,22,21000,629,22000,659
Lanai_Jul2022_0074,23,22000,659,23000,689
Lanai_Jul2022_0074,24,23000,689,24000,719
Lanai_Jul2022_0074,25,24000,719,25000,749
Lanai_Jul2022_0074,26,25000,749,26000,779
Lanai_Jul2022_0074,27,26000,779,27000,809
Lanai_Jul2022_0074,28,27000,809,28000,839
Lanai_Jul2022_0074,29,28000,839,29000,869
Lanai_Jul2022_0074,30,29000,869,30000,899
Lanai_Jul2022_0074,31,30000,899,31000,929
Lanai_Jul2022_0074,32,31000,929,32000,959
Lanai_Jul2022_0074,33,32000,959,33000,989
Tulamben1_Jun2022_0025,1,0,0,1000,29
Tulamben1_Jun2022_0025,2,1000,29,2000,59
Tulamben1_Jun2022_0025,3,2000,59,3000,89
Tulamben1_Jun2022_0025,4,3000,89,4000,119
Tulamben1_Jun2022_0025,5,4000,119,5000,149
Tulamben1_Jun2022_0025,6,5000,149,6000,179
Tulamben1_Jun2022_0025,7,6000,179,7000,209
Tulamben1_Jun2022_0025,8,7000,209,8000,239
Tulamben1_Jun2022_0025,9,8000,239,9000,269
Tulamben1_Jun2022_0025,10,9000,269,10000,299
Tulamben1_Jun2022_0025,11,10000,299,11000,329
Tulamben1_Jun2022_0025,12,11000,329,12000,359
Tulamben1_Jun2022_0025,13,12000,359,13000,389
Tulamben1_Jun2022_0025,14,13000,389,14000,419
Tulamben1_Jun2022_0025,15,14000,419,15000,449
Tulamben1_Jun2022_0025,16,15000,449,16000,479
Tulamben1_Jun2022_0025,17,16000,479,17000,509
Tulamben1_Jun2022_0025,18,17000,509,18000,539
Tulamben1_Jun2022_0025,19,18000,539,19000,569
Tulamben1_Jun2022_0025,20,19000,569,20000,599
Tulamben1_Jun2022_0025,21,20000,599,21000,629
Tulamben1_Jun2022_0025,22,21000,629,22000,659
Tulamben1_Jun2022_0025,23,22000,659,23000,689
Tulamben1_Jun2022_0025,24,23000,689,24000,719
Tulamben1_Jun2022_0025,25,24000,719,25000,749
Tulamben1_Jun2022_0025,26,25000,749,26000,779
Tulamben1_Jun2022_0025,27,26000,779,27000,809
Tulamben1_Jun2022_0025,28,27000,809,28000,839
Tulamben1_Jun2022_0025,29,28000,839,28290,847
Oahu2_Jul2022_0045,1,0,0,1000,29
Oahu2_Jul2022_0045,2,1000,29,2000,59
Oahu2_Jul2022_0045,3,2000,59,3000,89
Oahu2_Jul2022_0045,4,3000,89,4000,119
Oahu2_Jul2022_0045,5,4000,119,5000,149
Oahu2_Jul2022_0045,6,5000,149,6000,179
Oahu2_Jul2022_0045,7,6000,179,7000,209
Oahu2_Jul2022_0045,8,7000,209,8000,239
Oahu2_Jul2022_0045,9,8000,239,9000,269
Oahu2_Jul2022_0045,10,9000,269,10000,299
Oahu2_Jul2022_0045,11,10000,299,11000,329
Oahu2_Jul2022_0045,12,11000,329,12000,359
Oahu2_Jul2022_0045,13,12000,359,13000,389
Oahu2_Jul2022_0045,14,13000,389,14000,419
Oahu2_Jul2022_0045,15,14000,419,15000,449
Oahu2_Jul2022_0045,16,15000,449,16000,479
Oahu2_Jul2022_0045,17,16000,479,17000,509
Oahu2_Jul2022_0045,18,17000,509,18000,539
Oahu2_Jul2022_0045,19,18000,539,19000,569
Oahu2_Jul2022_0045,20,19000,569,20000,599
Oahu2_Jul2022_0045,21,20000,599,21000,629
Oahu2_Jul2022_0045,22,21000,629,22000,659
Oahu2_Jul2022_0045,23,22000,659,23000,689
Oahu2_Jul2022_0045,24,23000,689,24000,719
Oahu2_Jul2022_0045,25,24000,719,25000,749
Oahu2_Jul2022_0045,26,25000,749,26000,779
Oahu2_Jul2022_0045,27,26000,779,27000,809
Oahu2_Jul2022_0045,28,27000,809,28000,839
Oahu2_Jul2022_0045,29,28000,839,29000,869
Oahu2_Jul2022_0045,30,29000,869,30000,899
Oahu2_Jul2022_0045,31,30000,899,31000,929
Oahu2_Jul2022_0045,32,31000,929,32000,959
Oahu2_Jul2022_0045,33,32000,959,33000,989
Oahu2_Jul2022_0045,34,33000,989,34000,1018
Oahu2_Jul2022_0045,35,34000,1018,35000,1048
Oahu2_Jul2022_0045,36,35000,1048,36000,1078
Oahu2_Jul2022_0045,37,36000,1078,37000,1108
Oahu2_Jul2022_0045,38,37000,1108,38000,1138
Oahu2_Jul2022_0045,39,38000,1138,39000,1168
Oahu2_Jul2022_0045,40,39000,1168,40000,1198
Oahu2_Jul2022_0045,41,40000,1198,41000,1228
Oahu2_Jul2022_0045,42,41000,1228,42000,1258
Oahu2_Jul2022_0045,43,42000,1258,43000,1288
Oahu2_Jul2022_0045,44,43000,1288,44000,1318
Oahu2_Jul2022_0045,45,44000,1318,45000,1348
Oahu2_Jul2022_0045,46,45000,1348,46000,1378
Oahu2_Jul2022_0045,47,46000,1378,47000,1408
Oahu2_Jul2022_0045,48,47000,1408,48000,1438
Oahu2_Jul2022_0045,49,48000,1438,49000,1468
Oahu2_Jul2022_0045,50,49000,1468,50000,1498
Oahu2_Jul2022_0045,51,50000,1498,51000,1528
Oahu2_Jul2022_0045,52,51000,1528,52000,1558
Oahu2_Jul2022_0045,53,52000,1558,53000,1588
Oahu2_Jul2022_0045,54,53000,1588,54000,1618
Oahu2_Jul2022_0045,55,54000,1618,55000,1648
Oahu2_Jul2022_0045,56,55000,1648,56000,1678
Oahu2_Jul2022_0045,57,56000,1678,57000,1708
Oahu2_Jul2022_0045,58,57000,1708,58000,1738
Oahu2_Jul2022_0045,59,58000,1738,59000,1768
Oahu2_Jul2022_0045,60,59000,1768,60000,1798
Oahu2_Jul2022_0045,61,60000,1798,61000,1828
Oahu2_Jul2022_0045,62,61000,1828,62000,1858
Oahu2_Jul2022_0045,63,62000,1858,63000,1888
Oahu2_Jul2022_0045,64,63000,1888,64000,1918
Oahu2_Jul2022_0045,65,64000,1918,65000,1948
Oahu2_Jul2022_0045,66,65000,1948,66000,1978
Manza_Feb2020_0058,1,0,0,1000,30
Manza_Feb2020_0058,2,1000,30,2000,60
Manza_Feb2020_0058,3,2000,60,3000,90
Manza_Feb2020_0058,4,3000,90,4000,120
Manza_Feb2020_0058,5,4000,120,5000,150
Manza_Feb2020_0058,6,5000,150,6000,180
Manza_Feb2020_0058,7,6000,180,7000,210
Manza_Feb2020_0058,8,7000,210,8000,240
Manza_Feb2020_0058,9,8000,240,9000,270
Manza_Feb2020_0058,10,9000,270,10000,300
Manza_Feb2020_0058,11,10000,300,11000,330
Manza_Feb2020_0058,12,11000,330,12000,360
Manza_Feb2020_0058,13,12000,360,13000,390
Manza_Feb2020_0058,14,13000,390,14000,420
Manza_Feb2020_0058,15,14000,420,15000,450
Manza_Feb2020_0058,16,15000,450,16000,480
Manza_Feb2020_0058,17,16000,480,17000,510
Manza_Feb2020_0058,18,17000,510,18000,540
Manza_Feb2020_0058,19,18000,540,19000,570
Manza_Feb2020_0058,20,19000,570,19460,583
Padangbai_Jun2022_0045,1,0,0,1000,29
Padangbai_Jun2022_0045,2,1000,29,2000,59
Padangbai_Jun2022_0045,3,2000,59,3000,89
Padangbai_Jun2022_0045,4,3000,89,4000,119
Padangbai_Jun2022_0045,5,4000,119,5000,149
Padangbai_Jun2022_0045,6,5000,149,6000,179
Padangbai_Jun2022_0045,7,6000,179,7000,209
Padangbai_Jun2022_0045,8,7000,209,8000,239
Padangbai_Jun2022_0045,9,8000,239,9000,269
Padangbai_Jun2022_0045,10,9000,269,10000,299
Padangbai_Jun2022_0045,11,10000,299,11000,329
Padangbai_Jun2022_0045,12,11000,329,12000,359
Padangbai_Jun2022_0045,13,12000,359,13000,389
Padangbai_Jun2022_0045,14,13000,389,14000,419
Padangbai_Jun2022_0045,15,14000,419,15000,449
Padangbai_Jun2022_0045,16,15000,449,16000,479
Padangbai_Jun2022_0045,17,16000,479,17000,509
Padangbai_Jun2022_0045,18,17000,509,18000,539
Padangbai_Jun2022_0045,19,18000,539,18250,546
Lanai_Jul2022_0061,1,0,0,1000,29
Lanai_Jul2022_0061,2,1000,29,2000,59
Lanai_Jul2022_0061,3,2000,59,3000,89
Lanai_Jul2022_0061,4,3000,89,4000,119
Lanai_Jul2022_0061,5,4000,119,5000,149
Lanai_Jul2022_0061,6,5000,149,6000,179
Lanai_Jul2022_0061,7,6000,179,7000,209
Lanai_Jul2022_0061,8,7000,209,8000,239
Lanai_Jul2022_0061,9,8000,239,9000,269
Lanai_Jul2022_0061,10,9000,269,10000,299
Lanai_Jul2022_0061,11,10000,299,11000,329
Lanai_Jul2022_0061,12,11000,329,12000,359
Lanai_Jul2022_0061,13,12000,359,13000,389
Lanai_Jul2022_0061,14,13000,389,14000,419
Lanai_Jul2022_0061,15,14000,419,15000,449
Lanai_Jul2022_0061,16,15000,449,16000,479
Lanai_Jul2022_0061,17,16000,479,17000,509
Lanai_Jul2022_0061,18,17000,509,18000,539
Lanai_Jul2022_0061,19,18000,539,19000,569
Lanai_Jul2022_0061,20,19000,569,20000,599
Lanai_Jul2022_0061,21,20000,599,21000,629
Lanai_Jul2022_0061,22,21000,629,22000,659
Lanai_Jul2022_0061,23,22000,659,23000,689
Lanai_Jul2022_0061,24,23000,689,24000,719
Lanai_Jul2022_0061,25,24000,719,25000,749
Lanai_Jul2022_0061,26,25000,749,26000,779
Lanai_Jul2022_0061,27,26000,779,27000,809
Lanai_Jul2022_0061,28,27000,809,28000,839
Lanai_Jul2022_0061,29,28000,839,29000,869
Lanai_Jul2022_0061,30,29000,869,30000,899
Lanai_Jul2022_0061,31,30000,899,31000,929
Lanai_Jul2022_0061,32,31000,929,32000,959
Lanai_Jul2022_0061,33,32000,959,33000,989
Lanai_Jul2022_0061,34,33000,989,34000,1018
Lanai_Jul2022_0061,35,34000,1018,35000,1048
Lanai_Jul2022_0061,36,35000,1048,36000,1078
Lanai_Jul2022_0061,37,36000,1078,37000,1108
Lanai_Jul2022_0061,38,37000,1108,38000,1138
Lanai_Jul2022_0061,39,38000,1138,39000,1168
Lanai_Jul2022_0061,40,39000,1168,40000,1198
Lanai_Jul2022_0061,41,40000,1198,41000,1228
Lanai_Jul2022_0061,42,41000,1228,42000,1258
PhuQuoc1_Jun2022_0071,1,0,0,1000,29
PhuQuoc1_Jun2022_0071,2,1000,29,2000,59
PhuQuoc1_Jun2022_0071,3,2000,59,3000,89
PhuQuoc1_Jun2022_0071,4,3000,89,4000,119
PhuQuoc1_Jun2022_0071,5,4000,119,5000,149
PhuQuoc1_Jun2022_0071,6,5000,149,6000,179
PhuQuoc1_Jun2022_0071,7,6000,179,7000,209
PhuQuoc1_Jun2022_0071,8,7000,209,8000,239
PhuQuoc1_Jun2022_0071,9,8000,239,9000,269
PhuQuoc1_Jun2022_0071,10,9000,269,10000,299
PhuQuoc1_Jun2022_0071,11,10000,299,11000,329
PhuQuoc1_Jun2022_0071,12,11000,329,12000,359
PhuQuoc1_Jun2022_0071,13,12000,359,13000,389
PhuQuoc1_Jun2022_0071,14,13000,389,14000,419
PhuQuoc1_Jun2022_0071,15,14000,419,15000,449
PhuQuoc1_Jun2022_0071,16,15000,449,16000,479
PhuQuoc1_Jun2022_0071,17,16000,479,17000,509
PhuQuoc1_Jun2022_0071,18,17000,509,18000,539
PhuQuoc1_Jun2022_0071,19,18000,539,19000,569
PhuQuoc1_Jun2022_0071,20,19000,569,20000,599
PhuQuoc1_Jun2022_0071,21,20000,599,20450,612
Lanai_Jul2022_0055,1,0,0,1000,29
Lanai_Jul2022_0055,2,1000,29,2000,59
Lanai_Jul2022_0055,3,2000,59,3000,89
Lanai_Jul2022_0055,4,3000,89,4000,119
Lanai_Jul2022_0055,5,4000,119,5000,149
Lanai_Jul2022_0055,6,5000,149,6000,179
Lanai_Jul2022_0055,7,6000,179,7000,209
Lanai_Jul2022_0055,8,7000,209,8000,239
Lanai_Jul2022_0055,9,8000,239,9000,269
Lanai_Jul2022_0055,10,9000,269,10000,299
Lanai_Jul2022_0055,11,10000,299,11000,329
Lanai_Jul2022_0055,12,11000,329,12000,359
Lanai_Jul2022_0055,13,12000,359,13000,389
Lanai_Jul2022_0055,14,13000,389,14000,419
Lanai_Jul2022_0055,15,14000,419,15000,449
Lanai_Jul2022_0055,16,15000,449,16000,479
Lanai_Jul2022_0055,17,16000,479,17000,509
Lanai_Jul2022_0055,18,17000,509,18000,539
Lanai_Jul2022_0055,19,18000,539,19000,569
Lanai_Jul2022_0055,20,19000,569,20000,599
Lanai_Jul2022_0055,21,20000,599,21000,629
Lanai_Jul2022_0055,22,21000,629,22000,659
Lanai_Jul2022_0055,23,22000,659,23000,689
Lanai_Jul2022_0055,24,23000,689,24000,719
Lanai_Jul2022_0055,25,24000,719,25000,749
Lanai_Jul2022_0055,26,25000,749,26000,779
Lanai_Jul2022_0055,27,26000,779,27000,809
Lanai_Jul2022_0055,28,27000,809,28000,839
Lanai_Jul2022_0055,29,28000,839,29000,869
Lanai_Jul2022_0055,30,29000,869,30000,899
Lanai_Jul2022_0055,31,30000,899,31000,929
Lanai_Jul2022_0055,32,31000,929,32000,959
Lanai_Jul2022_0055,33,32000,959,33000,989
Lanai_Jul2022_0055,34,33000,989,34000,1018
Lanai_Jul2022_0055,35,34000,1018,35000,1048
Lanai_Jul2022_0055,36,35000,1048,36000,1078
Lanai_Jul2022_0055,37,36000,1078,37000,1108
Lanai_Jul2022_0055,38,37000,1108,38000,1138
Lanai_Jul2022_0055,39,38000,1138,39000,1168
Lanai_Jul2022_0055,40,39000,1168,40000,1198
Lanai_Jul2022_0055,41,40000,1198,41000,1228
Lanai_Jul2022_0055,42,41000,1228,42000,1258
Lanai_Jul2022_0055,43,42000,1258,43000,1288
Lanai_Jul2022_0055,44,43000,1288,44000,1318
Lanai_Jul2022_0055,45,44000,1318,45000,1348
Lanai_Jul2022_0055,46,45000,1348,46000,1378
Lanai_Jul2022_0055,47,46000,1378,47000,1408
Lanai_Jul2022_0055,48,47000,1408,48000,1438
Lanai_Jul2022_0055,49,48000,1438,49000,1468
Silverstrand_Aug2022_0028,1,0,0,1000,60
Silverstrand_Aug2022_0028,2,1000,60,2000,120
Silverstrand_Aug2022_0028,3,2000,120,2140,128
Molokini_Jul2022_0001,1,0,0,1000,29
Molokini_Jul2022_0001,2,1000,29,2000,59
Molokini_Jul2022_0001,3,2000,59,3000,89
Molokini_Jul2022_0001,4,3000,89,4000,119
Molokini_Jul2022_0001,5,4000,119,5000,149
Molokini_Jul2022_0001,6,5000,149,6000,179
Molokini_Jul2022_0001,7,6000,179,7000,209
Molokini_Jul2022_0001,8,7000,209,8000,239
Molokini_Jul2022_0001,9,8000,239,9000,269
Molokini_Jul2022_0001,10,9000,269,10000,299
Molokini_Jul2022_0001,11,10000,299,11000,329
Molokini_Jul2022_0001,12,11000,329,12000,359
Molokini_Jul2022_0001,13,12000,359,13000,389
Molokini_Jul2022_0001,14,13000,389,14000,419
Molokini_Jul2022_0001,15,14000,419,15000,449
Molokini_Jul2022_0001,16,15000,449,16000,479
Molokini_Jul2022_0001,17,16000,479,17000,509
Molokini_Jul2022_0001,18,17000,509,18000,539
Molokini_Jul2022_0001,19,18000,539,19000,569
Molokini_Jul2022_0001,20,19000,569,20000,599
Molokini_Jul2022_0001,21,20000,599,21000,629
Molokini_Jul2022_0001,22,21000,629,22000,659
Molokini_Jul2022_0001,23,22000,659,23000,689
Molokini_Jul2022_0001,24,23000,689,24000,719
Molokini_Jul2022_0001,25,24000,719,25000,749
Molokini_Jul2022_0001,26,25000,749,26000,779
Molokini_Jul2022_0001,27,26000,779,27000,809
Molokini_Jul2022_0001,28,27000,809,28000,839
Molokini_Jul2022_0001,29,28000,839,29000,869
Molokini_Jul2022_0001,30,29000,869,30000,899
Molokini_Jul2022_0001,31,30000,899,31000,929
Molokini_Jul2022_0001,32,31000,929,32000,959
Molokini_Jul2022_0001,33,32000,959,33000,989
Molokini_Jul2022_0001,34,33000,989,34000,1018
Molokini_Jul2022_0001,35,34000,1018,35000,1048
Molokini_Jul2022_0001,36,35000,1048,36000,1078
Molokini_Jul2022_0001,37,36000,1078,37000,1108
Molokini_Jul2022_0001,38,37000,1108,38000,1138
Molokini_Jul2022_0001,39,38000,1138,39000,1168
Molokini_Jul2022_0001,40,39000,1168,40000,1198
Molokini_Jul2022_0001,41,40000,1198,41000,1228
Molokini_Jul2022_0001,42,41000,1228,42000,1258
Molokini_Jul2022_0001,43,42000,1258,43000,1288
Molokini_Jul2022_0001,44,43000,1288,44000,1318
Molokini_Jul2022_0001,45,44000,1318,45000,1348
Molokini_Jul2022_0001,46,45000,1348,46000,1378
Molokini_Jul2022_0001,47,46000,1378,47000,1408
NusaPenida_Jul2022_0057,1,0,0,1000,29
NusaPenida_Jul2022_0057,2,1000,29,2000,59
NusaPenida_Jul2022_0057,3,2000,59,3000,89
NusaPenida_Jul2022_0057,4,3000,89,4000,119
NusaPenida_Jul2022_0057,5,4000,119,5000,149
NusaPenida_Jul2022_0057,6,5000,149,6000,179
NusaPenida_Jul2022_0057,7,6000,179,7000,209
NusaPenida_Jul2022_0057,8,7000,209,8000,239
NusaPenida_Jul2022_0057,9,8000,239,9000,269
NusaPenida_Jul2022_0057,10,9000,269,10000,299
NusaPenida_Jul2022_0057,11,10000,299,11000,329
NusaPenida_Jul2022_0057,12,11000,329,12000,359
NusaPenida_Jul2022_0057,13,12000,359,13000,389
NusaPenida_Jul2022_0057,14,13000,389,14000,419
NusaPenida_Jul2022_0057,15,14000,419,15000,449
NusaPenida_Jul2022_0057,16,15000,449,16000,479
NusaPenida_Jul2022_0057,17,16000,479,17000,509
NusaPenida_Jul2022_0057,18,17000,509,18000,539
NusaPenida_Jul2022_0057,19,18000,539,19000,569
NusaPenida_Jul2022_0057,20,19000,569,20000,599
NusaPenida_Jul2022_0057,21,20000,599,21000,629
